"CanonicalName","CN","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","extensionAttribute10","extensionAttribute11","extensionAttribute12","extensionAttribute13","extensionAttribute14","extensionAttribute15","GroupCategory","GroupScope","groupType","HomePage","instanceType","isDeleted","LastKnownParent","legacyExchangeDN","mail","mailNickname","ManagedBy","member","MemberOf","Members","Modified","modifyTimeStamp","msExchArbitrationMailbox","msExchPoliciesIncluded","msExchRecipientDisplayType","msExchVersion","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","ProtectedFromAccidentalDeletion","proxyAddresses","reportToOriginator","SamAccountName","sAMAccountType","sDRightsEffective","showInAddressBook","SID","SIDHistory","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount","GroupNames"
"intbca.gov.tw/MOF/B01ROOT/B53/B535300/B535308/B535308","B535308","2012/9/10 下午 07:18:13","2012/9/10 下午 07:18:13",,,"B535308東勢稽徵所服務管理股","CN=B535308,OU=B535308,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B535308東勢稽徵所服務管理股","B535308東勢稽徵所服務管理股","B535308東勢稽徵所服務管理股","B535308東勢稽徵所服務管理股","B535308東勢稽徵所服務管理股","B535308東勢稽徵所服務管理股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B535308","B535308@ntbca.gov.tw","B535308",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/10/30 上午 10:04:19","2024/10/30 上午 10:04:19","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B535308","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","7930f3bd-026d-4715-a6b4-841ff7dba171","S-1-5-21-679905514-346105766-3537659097-10735","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B535308","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10735","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","506469850","26144","2024/10/30 上午 10:04:19","2012/9/10 下午 07:18:13","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B53"
"intbca.gov.tw/MOF/B01ROOT/B53/B535300/B535302/B535302","B535302","2012/9/10 下午 07:17:51","2012/9/10 下午 07:17:51",,,"B535302東勢稽徵所審核員","CN=B535302,OU=B535302,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B535302東勢稽徵所審核員","B535302東勢稽徵所審核員","B535302東勢稽徵所審核員","B535302東勢稽徵所審核員","B535302東勢稽徵所審核員","B535302東勢稽徵所審核員","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B535302",,"B535302",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/7/23 上午 10:46:45","2021/7/23 上午 10:46:45","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B535302","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d86e18ee-9210-4595-b056-3e2446230851","S-1-5-21-679905514-346105766-3537659097-10729","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B535302","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10729","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","52159093","27722","2021/7/23 上午 10:46:45","2012/9/10 下午 07:17:51","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","52","B53"
"intbca.gov.tw/MOF/B01ROOT/K46/K464600/K464601/K464601","K464601","2012/9/10 下午 07:21:27","2012/9/10 下午 07:21:27",,,"K464601竹南稽徵所主任室","CN=K464601,OU=K464601,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","K464601竹南稽徵所主任室","K464601竹南稽徵所主任室","K464601竹南稽徵所主任室","K464601竹南稽徵所主任室","K464601竹南稽徵所主任室","K464601竹南稽徵所主任室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=K464601","K464601@ntbca.gov.tw","K464601",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/1/16 上午 11:00:42","2024/1/16 上午 11:00:42","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","K464601","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","3866d50d-4af7-4f5b-8265-d3e740461d20","S-1-5-21-679905514-346105766-3537659097-10782","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","K464601","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10782","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","350722469","31320","2024/1/16 上午 11:00:42","2012/9/10 下午 07:21:27","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","K46"
"intbca.gov.tw/MOF/B01ROOT/K46/K464600/K464600","K464600","2012/9/10 下午 07:21:26","2012/9/10 下午 07:21:26",,,"K464600竹南稽徵所","CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","K464600竹南稽徵所","K464600竹南稽徵所","K464600竹南稽徵所","K464600竹南稽徵所","K464600竹南稽徵所","K464600竹南稽徵所","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=K464600","K464600@ntbca.gov.tw","K464600",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/1/24 上午 09:04:16","2024/1/24 上午 09:04:16","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","K464600","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","34655444-2f03-4cb8-bfd7-5162c3101a27","S-1-5-21-679905514-346105766-3537659097-10781","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","K464600","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10781","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","354961177","23734","2024/1/24 上午 09:04:16","2012/9/10 下午 07:21:26","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","K46"
"intbca.gov.tw/MOF/B01ROOT/K46/K464600/K464602/K464602","K464602","2012/9/10 下午 07:21:28","2012/9/10 下午 07:21:28",,,"K464602竹南稽徵所審核員","CN=K464602,OU=K464602,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","K464602竹南稽徵所審核員","K464602竹南稽徵所審核員","K464602竹南稽徵所審核員","K464602竹南稽徵所審核員","K464602竹南稽徵所審核員","K464602竹南稽徵所審核員","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=K464602","K464602@ntbca.gov.tw","K464602",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/13 下午 07:40:38","2023/1/13 下午 07:40:38","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","K464602","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","1737957c-9755-4abf-89b4-2d2a3b72cc09","S-1-5-21-679905514-346105766-3537659097-10783","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","K464602","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10783","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","192809741","39297","2023/1/13 下午 07:40:38","2012/9/10 下午 07:21:28","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","53","K46"
"intbca.gov.tw/MOF/B01ROOT/B01/B011G00/B011G01/B011G01","B011G01","2012/9/10 下午 06:59:07","2012/9/10 下午 06:59:07",,,"B011G01資料科收件管制股(停用)","CN=B011G01,OU=B011G01,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011G01資料科收件管制股(停用)","B011G01資料科收件管制股(停用)","B011G01資料科收件管制股(停用)","B011G01資料科收件管制股(停用)","B011G01資料科收件管制股(停用)","B011G01資料科收件管制股(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B011G01","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","7ae0de00-c9f6-4b60-90ee-12d3953bb76d","S-1-5-21-679905514-346105766-3537659097-10502","False",,,"B011G01","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10502","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","24752","24752","2020/1/18 上午 11:31:12","2012/9/10 下午 06:59:07","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011G00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011G00/B011G02/B011G02","B011G02","2012/9/10 下午 06:59:07","2012/9/10 下午 06:59:07",,,"B011G02資料科蒐集整理股(停用)","CN=B011G02,OU=B011G02,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011G02資料科蒐集整理股(停用)","B011G02資料科蒐集整理股(停用)","B011G02資料科蒐集整理股(停用)","B011G02資料科蒐集整理股(停用)","B011G02資料科蒐集整理股(停用)","B011G02資料科蒐集整理股(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B011G02","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","136e8c10-315c-4648-9eac-20cdbcb50e5f","S-1-5-21-679905514-346105766-3537659097-10503","False",,,"B011G02","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10503","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","24754","24754","2020/1/18 上午 11:31:12","2012/9/10 下午 06:59:07","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011G00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011C00/B011C07/B011C07","B011C07","2012/9/10 下午 06:57:52","2012/9/10 下午 06:57:52",,,"B011C07審查一科三股","CN=B011C07,OU=B011C07,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011C07營所稅組審查三股","B011C07營所稅組審查三股","B011C07營所稅組審查三股","B011C07營所稅組審查三股","B011C07營所稅組審查三股","B011C07營所稅組審查三股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011C07","B011C07@ntbca.gov.tw","B011C07",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/8/1 下午 03:12:46","2024/8/1 下午 03:12:46","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011C07","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","4bc5c209-1818-48ec-99ad-818f1b7d17e2","S-1-5-21-679905514-346105766-3537659097-10475","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011C07","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10475","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","457218626","26171","2024/8/1 下午 03:12:46","2012/9/10 下午 06:57:52","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011C00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011C11/B011C11","B011C11","2012/9/10 下午 06:57:59","2012/9/10 下午 06:57:59",,,"B011C11審核員組(停用)","CN=B011C11,OU=B011C11,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011C11審核員組(停用)","B011C11審核員組(停用)","B011C11審核員組(停用)","B011C11審核員組(停用)","B011C11審核員組(停用)","B011C11審核員組(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B011C11","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","9778b95d-0357-430f-93e8-36ce25e70a62","S-1-5-21-679905514-346105766-3537659097-10479","False",,,"B011C11","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10479","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25154","25154","2020/1/18 上午 11:31:12","2012/9/10 下午 06:57:59","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011C00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011C00/B011C02/B011C02","B011C02","2012/9/10 下午 06:53:51","2012/9/10 下午 06:53:51",,,"B011C02審查一科審核員一組","CN=B011C02,OU=B011C02,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011C02審查一科審核員一組(停用)","B011C02審查一科審核員一組(停用)","B011C02審查一科審核員一組(停用)","B011C02審查一科審核員一組(停用)","B011C02審查一科審核員一組(停用)","B011C02審查一科審核員一組(停用)","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011C02","B011C02@ntbca.gov.tw","B011C02",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/15 下午 01:16:33","2023/1/15 下午 01:16:33","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011C02","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","b2157aac-049f-4e0f-81d6-d087656dff34","S-1-5-21-679905514-346105766-3537659097-10470","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011C02","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10470","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","193395828","25532","2023/1/15 下午 01:16:33","2012/9/10 下午 06:53:51","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","53","B011C00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011C00/B011C01/B011C01","B011C01","2012/9/10 下午 06:53:50","2012/9/10 下午 06:53:50",,,"B011C01審查一科管制股(停用)","CN=B011C01,OU=B011C01,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011C01審查一科管制股(停用)","B011C01審查一科管制股(停用)","B011C01審查一科管制股(停用)","B011C01審查一科管制股(停用)","B011C01審查一科管制股(停用)","B011C01審查一科管制股(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/20 下午 02:41:28","2020/1/20 下午 02:41:28",,,,,"B011C01","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","120a9ec3-d8d5-4b2a-935e-e70aeff774a3","S-1-5-21-679905514-346105766-3537659097-10469","False",,,"B011C01","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10469","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","127474","25959","2020/1/20 下午 02:41:28","2012/9/10 下午 06:53:50","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011C00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011B00/B011B03/B011B03","B011B03","2012/9/10 下午 06:53:48","2012/9/10 下午 06:53:48",,,"B011B03服務科研究考核股(停用)","CN=B011B03,OU=B011B03,OU=B011B00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011B03服務科研究考核股(停用)","B011B03服務科研究考核股(停用)","B011B03服務科研究考核股(停用)","B011B03服務科研究考核股(停用)","B011B03服務科研究考核股(停用)","B011B03服務科研究考核股(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/20 下午 02:41:27","2020/1/20 下午 02:41:27",,,,,"B011B03","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","95316a55-770a-4d84-aacc-9be37128ad67","S-1-5-21-679905514-346105766-3537659097-10466","False",,,"B011B03","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10466","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","127473","25960","2020/1/20 下午 02:41:27","2012/9/10 下午 06:53:48","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011B00"
