"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=B01TT,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B01TT,B01TT,B01TT,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,"1",b5384d880a40cb2a326cdfcc8a4191338aa14720a551b618c38c3907680a00eb,"8740a3794cd8f30f1b92a9306a9c24964713746a6e6778e802a939ca7efa037b",2012-07-09 12:13:50,2019-11-14 16:29:06,external
"CN=B011W04,OU=B011W04,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011W04,B011W04,B011W04,-2147483640,"CN=B011W00,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011W04法務二科審核員組,B011W04法務二科審核員組,B011W04法務二科審核員組,B011W04法務二科審核員組,B011W04法務二科審核員組,B011W04法務二科審核員組,"1",a2e1733db0af8eb19b91b7fe6d5d7843489b835a4ae692641d987fc749495c80,ccfee7d58a38da8c2636745d391a84bc6cfc768e6e89459c9dc5fa9b07d7affc,2012-02-06 15:34:45,2023-01-13 18:47:13,external
"CN=B011T04,OU=B011T04,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011T04,B011T04,B011T04,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),"1","3cd6a64c40c4a7ac3a939f5902ad38bdecbd2508bf46d25a2a5865cb0dcf2f9f","73f816795723a8f60f7331df15195af3d02b6cad0e331cf36858195ae0e95cfe",2012-07-03 10:50:24,2023-01-13 18:47:07,external
"CN=B011T05,OU=B011T05,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011T05,B011T05,B011T05,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,"1",b8e1fc739b490c1b239a3e8a9c40bb683b357d3c8d790ce4f6847374751c21e8,"78d577e3434757e828900aa70d40d05e99983df80d1e03c07712f0db9bfa5685",2012-07-03 10:50:26,2023-01-13 18:47:08,external
"CN=B011W01,OU=B011W01,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011W01,B011W01,B011W01,-2147483640,"CN=B011W00,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011W01法務二科違章管制股,B011W01法務二科違章管制股,B011W01法務二科違章管制股,B011W01法務二科違章管制股,B011W01法務二科違章管制股,B011W01法務二科違章管制股,"1",edf03f641ba243b6185708a7adbc676474f060d76e8d6f277810cdbd9221da19,f1b357cc47cee05642711c4bc031865c2a63b8f3c2d49e4a7693d3563b617e9d,2012-02-06 15:34:40,2023-01-13 18:47:11,external
"CN=B011T07,OU=B011T07,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011T07,B011T07,B011T07,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011T07法務組行政救濟一股,B011T07法務組行政救濟一股,B011T07法務組行政救濟一股,B011T07法務組行政救濟一股,B011T07法務組行政救濟一股,B011T07法務組行政救濟一股,"1",fe9bc2ec7e7b5a33fe5695c47d41adf2fcd479f43071a23035e2f0b721fcb181,"479f380dd92459812157b13bff0cb3e740a9ab36e863f43360630aeee0ecfc5c",2012-07-03 10:50:30,2023-01-13 18:47:09,external
"CN=B011W02,OU=B011W02,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011W02,B011W02,B011W02,-2147483640,"CN=B011W00,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011W02法務二科行政救濟一股,B011W02法務二科行政救濟一股,B011W02法務二科行政救濟一股,B011W02法務二科行政救濟一股,B011W02法務二科行政救濟一股,B011W02法務二科行政救濟一股,"1","44cf0736f93dad00211b642c3760ce791b63b36fffafd28ea3e7e21a656a7d0d","944cad3c8251af12edec6ba0d07ada0d0d7f98d6087acfa540dcc44c2751076d",2012-02-06 15:34:41,2023-01-13 18:47:12,external
"CN=B011W00,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011W00,B011W00,B011W00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011W00法務二科,B011W00法務二科,B011W00法務二科,B011W00法務二科,B011W00法務二科,B011W00法務二科,"1","046f7cb14614bf728867af6d77ae3c4757a96baec19991dbc2ca9eb91d0a1a71","0e6e1c58e1e2fe650509516361510b08bc3c01ebb0732604d26f8c83b110167e",2012-02-06 15:34:39,2023-01-13 20:33:15,external
"CN=B011W03,OU=B011W03,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011W03,B011W03,B011W03,-2147483640,"CN=B011W00,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011W03法務二科行政救濟二股,B011W03法務二科行政救濟二股,B011W03法務二科行政救濟二股,B011W03法務二科行政救濟二股,B011W03法務二科行政救濟二股,B011W03法務二科行政救濟二股,"1",c30cde75230819ab8d3b76964999368d1fe6e401ce831dd41317045cfdd71162,"703e6b1788bbf748f0fbd8d30d5efd5a52c60fd23857141ee5869ba7f49d363a",2012-02-06 15:34:42,2023-01-13 18:47:12,external
"CN=B47,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B47,B47,B47,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B47財政部中區國稅局東山稽徵所,B47財政部中區國稅局東山稽徵所,B47財政部中區國稅局東山稽徵所,B47財政部中區國稅局東山稽徵所,B47財政部中區國稅局東山稽徵所,B47財政部中區國稅局東山稽徵所,"1",c2462239991248545945b30bc13d75187fd5a1d84862e037bc6c4ca4a030490f,"63a7514294b377746e1d024eeb235c054bae7d94ece5f85f0db1b003437a529d",2012-02-06 15:28:09,2023-01-13 20:32:43,external
"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474700,B474700,B474700,-2147483640,"CN=B47,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474700東山稽徵所,B474700東山稽徵所,B474700東山稽徵所,B474700東山稽徵所,B474700東山稽徵所,B474700東山稽徵所,"1","7782fa21db19d1435b006c47290f9739c12018e4312858636444e2887610384c","8148cf028145768c8cc49cd84e899dcb7633a4d9c8e3c0ed8155343f5c4695ea",2012-02-06 15:34:49,2023-01-13 20:33:24,external
"CN=B474701,OU=B474701,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474701,B474701,B474701,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474701東山稽徵所主任室,B474701東山稽徵所主任室,B474701東山稽徵所主任室,B474701東山稽徵所主任室,B474701東山稽徵所主任室,B474701東山稽徵所主任室,"1","2827a35fc36a3e30e933839d01e56b0e52bf648cdb0f856be76b7e03c933cb5f","857d727c7a9387a7abcc7eafeacba7d33761d5f62f298a2ba50f3468c93e6426",2013-03-08 10:19:41,2023-01-13 18:48:59,external
"CN=M60,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,M60,M60,M60,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",M60財政部中區國稅局埔里稽徵所,M60財政部中區國稅局埔里稽徵所,M60財政部中區國稅局埔里稽徵所,M60財政部中區國稅局埔里稽徵所,M60財政部中區國稅局埔里稽徵所,M60財政部中區國稅局埔里稽徵所,"1","23119e7a1ab0facfe8cbe254f6781ff9944942c2075d9fc05572c5644f388229","3f46ee837626d0b65ebcce4f2af0a1a05936f13bf2228e65c763c15d3df6c7d3",2012-02-06 15:28:24,2023-01-13 20:32:49,external
"CN=K452J00,OU=K452J00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452J00,K452J00,K452J00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452J00苗栗縣分局第四課(停用),K452J00苗栗縣分局第四課(停用),K452J00苗栗縣分局第四課(停用),K452J00苗栗縣分局第四課(停用),K452J00苗栗縣分局第四課(停用),K452J00苗栗縣分局第四課(停用),"1","84b35f573feedc1e3cd8ac5484530f49165905ec7f3d41f70df5ce187b6f745e",d58cca69c0e0751709335f9012416383da7cfd7dde0d13101c5ae703030fbdf5,2013-03-08 10:07:57,2023-01-13 18:48:02,external
"CN=M592D09,OU=M592D09,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,M592D09,M592D09,M592D09,-2147483640,"CN=M595900,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",M592D09南投縣分局徵收課(停用),M592D09南投縣分局徵收課(停用),M592D09南投縣分局徵收課(停用),M592D09南投縣分局徵收課(停用),M592D09南投縣分局徵收課(停用),M592D09南投縣分局徵收課(停用),"1",d2c539286d128c572544d6d23321a501c124536fb66a208ada4b7014d7d4f68c,cae74a759999b462dfad91cacf5080bd39f5b256207a06a50643dcffefe1c899,2013-03-08 10:15:28,2023-01-13 18:48:13,external
"CN=B474705,OU=B474705,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474705,B474705,B474705,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474705東山稽徵所徵收股(停用),B474705東山稽徵所徵收股(停用),B474705東山稽徵所徵收股(停用),B474705東山稽徵所徵收股(停用),B474705東山稽徵所徵收股(停用),B474705東山稽徵所徵收股(停用),"1",eaa6256ec9db62192c4f9c114a873b3b8bb55a0771c0e51613e542b62be94636,"1e44557705bf8279f532e2ae3727a858cec5a5814735d14f04983f0b5b58d22a",2013-03-08 10:19:59,2023-01-13 18:49:01,external
"CN=B474709,OU=B474709,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474709,B474709,B474709,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474709東山稽徵所銷售稅股,B474709東山稽徵所銷售稅股,B474709東山稽徵所銷售稅股,B474709東山稽徵所銷售稅股,B474709東山稽徵所銷售稅股,B474709東山稽徵所銷售稅股,"1","68838a723348f6598f72ab8c0ec3e65c8326beb3f01a494f2c3c59c2b7988cca","830dcc2f960dad3881eed83f17e197647af0d448e7ad781181e30ccb9f4d4cbd",2013-03-08 10:20:20,2023-01-13 18:49:04,external
"CN=B474706,OU=B474706,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474706,B474706,B474706,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474706東山稽徵所資料股(停用),B474706東山稽徵所資料股(停用),B474706東山稽徵所資料股(停用),B474706東山稽徵所資料股(停用),B474706東山稽徵所資料股(停用),B474706東山稽徵所資料股(停用),"1",b7d65539bb26e9ea799acd6ffc431ebaa27918d489bb3480e6001996a8f1cee4,"8dba509b1c42d1161ca22cfe874e7b1edef50bf1c8f9ced60c7f53229f79273d",2013-03-08 10:20:03,2023-01-13 18:49:02,external
"CN=B474704,OU=B474704,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474704,B474704,B474704,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474704東山稽徵所審查股(停用),B474704東山稽徵所審查股(停用),B474704東山稽徵所審查股(停用),B474704東山稽徵所審查股(停用),B474704東山稽徵所審查股(停用),B474704東山稽徵所審查股(停用),"1",b5a7d7f753ed53c7c13458169634c219c2a2ee75f4f803d838cd2d4c41b787f7,b2df83f63c9301a0e43484b3dc4a25ef36e2012d15594afbbc72910e014df5d2,2013-03-08 10:19:55,2023-01-13 18:49:01,external
"CN=B474708,OU=B474708,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474708,B474708,B474708,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474708東山稽徵所綜所稅股,B474708東山稽徵所綜所稅股,B474708東山稽徵所綜所稅股,B474708東山稽徵所綜所稅股,B474708東山稽徵所綜所稅股,B474708東山稽徵所綜所稅股,"1",af495ddcc8f122969eeb24680f91a04a2c5948dcf8c03b80b6209210046ccc0d,"68cbb5f37611fca7c38829e366c9a1dadfe9bca75fd7787499541a590e74cf6a",2013-03-08 10:20:14,2023-01-13 18:49:03,external
"CN=B474707,OU=B474707,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B474707,B474707,B474707,-2147483640,"CN=B474700,OU=B474700,OU=B47,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B474707東山稽徵所營所遺贈稅股,B474707東山稽徵所營所遺贈稅股,B474707東山稽徵所營所遺贈稅股,B474707東山稽徵所營所遺贈稅股,B474707東山稽徵所營所遺贈稅股,B474707東山稽徵所營所遺贈稅股,"1","7e9647067bdb58b6935c1bac3613398bd5389164040301fb3e52378a8b1cfb70","5b26258427835a4b2bb354bf282767eb40b8c1c3b2a3d08d302128e1270ca330",2013-03-08 10:20:10,2023-01-13 18:49:02,external
"CN=B48,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B48,B48,B48,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B48財政部中區國稅局民權稽徵所,B48財政部中區國稅局民權稽徵所,B48財政部中區國稅局民權稽徵所,B48財政部中區國稅局民權稽徵所,B48財政部中區國稅局民權稽徵所,B48財政部中區國稅局民權稽徵所,"1",e352f7d60a6ce993f51fba35d67d96560deb1ba7258563c38be65658162da04e,"491722ab90695045fc89576ba8c0e2697343d87151c416f9ecd35790422cf3fe",2012-02-06 15:28:10,2023-01-13 20:32:43,external
"CN=K46,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K46,K46,K46,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K46財政部中區國稅局竹南稽徵所,K46財政部中區國稅局竹南稽徵所,K46財政部中區國稅局竹南稽徵所,K46財政部中區國稅局竹南稽徵所,K46財政部中區國稅局竹南稽徵所,K46財政部中區國稅局竹南稽徵所,"1","0d4bf8fa0233ea5c9c2acb7fce859f0da11640ab9c8d676e076f0efdb98304b8",e87c084d4fff7a91ce51acfa4ec8c38cc1f5c0c82f13989dc959025b6a3c02f8,2012-02-06 15:28:18,2023-01-13 20:32:46,external
"CN=M592J00,OU=M592J00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,M592J00,M592J00,M592J00,-2147483640,"CN=M595900,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",M592J00南投縣分局第四課(停用),M592J00南投縣分局第四課(停用),M592J00南投縣分局第四課(停用),M592J00南投縣分局第四課(停用),M592J00南投縣分局第四課(停用),M592J00南投縣分局第四課(停用),"1","3be44a24ee01b80b6cc23df0de6c6f62cbc5872f63140f681b5a79a5717379a8",c26b53dac80c5920cb9eb0d1d43193a756857c4c66a2a4a2f097722e0c47969c,2013-03-08 10:19:38,2023-01-13 18:48:19,external
"CN=K452F00,OU=K452F00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452F00,K452F00,K452F00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),"1","1c8c2c7eb33a1043eb7ddc1b2cfb96bc17c2a56cbbf3d1b96e8b96e42e950b84","094aab1cbb033b59a8c0a76e0c668b8ea67c3eb5a7217bbde59faabed3833ec6",2013-03-08 10:18:04,2023-01-13 18:47:58,external
"CN=K452G00,OU=K452G00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452G00,K452G00,K452G00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452G00苗栗縣分局資料課(停用),K452G00苗栗縣分局資料課(停用),K452G00苗栗縣分局資料課(停用),K452G00苗栗縣分局資料課(停用),K452G00苗栗縣分局資料課(停用),K452G00苗栗縣分局資料課(停用),"1","4df2fb52fa1e416ebfed4265d27ad60b95a3aabffe3e7f54b25ae7c02072ecd6","5442e96aaf9e381b33448ed418958759425400d1713e1b22ccc571a4ed2a375e",2013-03-08 10:16:11,2023-01-13 18:48:00,external
"CN=K452B06,OU=K452B06,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452B06,K452B06,K452B06,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),"1",c1b09791098beffc9fb432fd8bb526249b0d04a751eb93a6ac4b4759834071a2,"22eb49dabaf085df21029100b64c3bc942c5a40e39c754d8badcda6e94e2b6aa",2013-03-08 10:07:50,2023-01-13 18:47:49,external
"CN=B011D03,OU=B011D03,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011D03,B011D03,B011D03,-2147483640,"CN=B011D00,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011D03徵收科欠稅清理股(停用),B011D03徵收科欠稅清理股(停用),B011D03徵收科欠稅清理股(停用),B011D03徵收科欠稅清理股(停用),B011D03徵收科欠稅清理股(停用),B011D03徵收科欠稅清理股(停用),"1","1f5f8e9b7e5c91195e9ae2a18a6a0436171f3e1983ab0dd303ec2a1e4a4e0476","1d716948ee43f53651e15eeef144e93b4e925ddee2bd994ee3d57558c9482e25",2012-02-06 15:33:08,2023-01-13 18:46:05,external
"CN=B484803,OU=B484803,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B484803,B484803,B484803,-2147483640,"CN=B484800,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B484803民權稽徵所服務股(停用),B484803民權稽徵所服務股(停用),B484803民權稽徵所服務股(停用),B484803民權稽徵所服務股(停用),B484803民權稽徵所服務股(停用),B484803民權稽徵所服務股(停用),"1","78389f53da19ada8f37392ba0f1a1eef94672b7b3d65f8e9fcd395ee87766685","9de4c1847601bad1b6aa5d3480b470ee34109dd35691d5dc6e9e1daf07c0733c",2013-03-08 10:12:28,2023-01-13 18:49:07,external
"CN=B484805,OU=B484805,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B484805,B484805,B484805,-2147483640,"CN=B484800,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B484805民權稽徵所徵收股(停用),B484805民權稽徵所徵收股(停用),B484805民權稽徵所徵收股(停用),B484805民權稽徵所徵收股(停用),B484805民權稽徵所徵收股(停用),B484805民權稽徵所徵收股(停用),"1","211e0ceeecc3e4f57cd5237450b1a65d218c3036f01da647323c739df2885e81","4d63e21402837e1ecf699993668d67c85a457e1ce266780b6c03a25efd83980e",2013-03-08 10:12:51,2023-01-13 18:49:08,external
"CN=B484802,OU=B484802,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B484802,B484802,B484802,-2147483640,"CN=B484800,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B484802民權稽徵所審核員,B484802民權稽徵所審核員,B484802民權稽徵所審核員,B484802民權稽徵所審核員,B484802民權稽徵所審核員,B484802民權稽徵所審核員,"1","2c6332f6771274a23a404aa3e309ac03c1d15c84af73ca744f9dc66bb0492b74","40caa7cfa03fc6f5d62cfe81c8e08f54541eb49a1c7eab8d89f0c4d949cba1e6",2013-03-08 10:12:22,2023-01-13 18:49:06,external
"CN=B484807,OU=B484807,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B484807,B484807,B484807,-2147483640,"CN=B484800,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B484807民權稽徵所營所遺贈稅股,B484807民權稽徵所營所遺贈稅股,B484807民權稽徵所營所遺贈稅股,B484807民權稽徵所營所遺贈稅股,B484807民權稽徵所營所遺贈稅股,B484807民權稽徵所營所遺贈稅股,"1","93e9f081557e285d135dd1cbfd9626ae1d625b2b423b4be31f0df714aed5580e",adc01a73090170ee10bd526ffa62815e77c48ded786df5829140eaf7d0c70e10,2013-03-08 10:12:57,2023-01-13 18:49:09,external
"CN=B484800,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B484800,B484800,B484800,-2147483640,"CN=B48,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B484800民權稽徵所,B484800民權稽徵所,B484800民權稽徵所,B484800民權稽徵所,B484800民權稽徵所,B484800民權稽徵所,"1","75f899dc1fd596a0ba6e6050f9f8327bf8c9a198bcf490d20984f776e77987d2","4047bf877ebff7af9d53aa0e6c33478b6f6d035347e63f21084f049856d59b49",2012-02-06 15:28:33,2023-01-13 20:33:25,external
"CN=B492C00,OU=B492C00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492C00,B492C00,B492C00,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492C00臺中分局審查課(停用),B492C00臺中分局審查課(停用),B492C00臺中分局審查課(停用),B492C00臺中分局審查課(停用),B492C00臺中分局審查課(停用),B492C00臺中分局審查課(停用),"1",cda92f91de37691cf9ef0dd8e3385ced56a1e88942df8054784c29f511b7e48a,"05d97c427360c27833da563f85cd57d7f4048a6d77270d034f2fe4bbdb291760",2013-03-08 10:13:11,2023-01-13 18:47:17,external
"CN=B492A00,OU=B492A00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492A00,B492A00,B492A00,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492A00臺中分局分局長室(停用),B492A00臺中分局分局長室(停用),B492A00臺中分局分局長室(停用),B492A00臺中分局分局長室(停用),B492A00臺中分局分局長室(停用),B492A00臺中分局分局長室(停用),"1","7933a02dec53cb78c783e490c781ead4d01229a51229499b8c9e584b184381d7","1f168253164f03740c4da9e927bd095b02c6af92044baad3ff93bdacfa99e8bd",2013-03-08 10:17:39,2023-01-13 18:47:14,external
"CN=B492B00,OU=B492B00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492B00,B492B00,B492B00,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492B00臺中分局服務課(停用),B492B00臺中分局服務課(停用),B492B00臺中分局服務課(停用),B492B00臺中分局服務課(停用),B492B00臺中分局服務課(停用),B492B00臺中分局服務課(停用),"1",b626386be209b79525e9ae630eabfbdd577002bafdca2c8269b8f66bd1462366,"9f96756849940db4c5eef601b94dd776a1f8fee8e23f9ea4efd08cab4833a733",2013-03-08 10:15:35,2023-01-13 18:47:15,external
"CN=B492B06,OU=B492B06,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492B06,B492B06,B492B06,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492B06臺中分局服務課(停用),B492B06臺中分局服務課(停用),B492B06臺中分局服務課(停用),B492B06臺中分局服務課(停用),B492B06臺中分局服務課(停用),B492B06臺中分局服務課(停用),"1","11fcbc7dab17fcd7a4208342310130487dd9e83e99bfa9f14a9a3d2a18ca121b",e7c8d9f7c3137222654ff5abad5c25396e9b95a048b4df3327311a4766b78df7,2013-03-08 10:15:57,2023-01-13 18:47:16,external
"CN=B492D09,OU=B492D09,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492D09,B492D09,B492D09,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492D09臺中分局徵收課(停用),B492D09臺中分局徵收課(停用),B492D09臺中分局徵收課(停用),B492D09臺中分局徵收課(停用),B492D09臺中分局徵收課(停用),B492D09臺中分局徵收課(停用),"1","2c3f22bff0ff87d5c80c7c614b37c929c23b1f31595095b8b26bcd96cb5c7852",ec98c3c9a03c10dcbc864e90b5415ab936627be7090d0a7adf11491ddd371a27,2013-03-08 10:10:43,2023-01-13 18:47:19,external
"CN=B492E10,OU=B492E10,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492E10,B492E10,B492E10,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492E10臺中分局營所遺贈稅課,B492E10臺中分局營所遺贈稅課,B492E10臺中分局營所遺贈稅課,B492E10臺中分局營所遺贈稅課,B492E10臺中分局營所遺贈稅課,B492E10臺中分局營所遺贈稅課,"1",c1ee09af7eda93116ac7745d4fbc350c1a752bb7919655e840abf8fb584b39de,"6250a7c01251a06de8428808629f204f93bda1c7a9cc3acbc69d892ff04d028d",2013-03-08 10:08:28,2023-01-13 18:47:20,external
