"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=B515103,OU=B515103,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B515103,B515103,B515103,-2147483640,"CN=B515100,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B515103沙鹿稽徵所服務股(停用),B515103沙鹿稽徵所服務股(停用),B515103沙鹿稽徵所服務股(停用),B515103沙鹿稽徵所服務股(停用),B515103沙鹿稽徵所服務股(停用),B515103沙鹿稽徵所服務股(停用),"1",f5aae2763d6cf4cd1d1b91afca53db970e248253f95db9e46122d8c41b2007fd,d56eaaf5f98443da9bb8350e8e425fd35da365d85f08f69179a9f7ac2e7f33b1,2013-03-08 10:14:42,2023-01-13 18:49:13,inner
"CN=B01TT,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B01TT,B01TT,B01TT,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,B01TT測試單位,"1","749dd405b0ec77c998aff59aae7470efc05184728cc98196d0fb17794cd56de8",d70b3d685f8049d26ae2922f4c1dbe27e61c47bd0aca690401a1d0d8f6de31a3,2012-07-09 12:13:50,2019-11-14 16:29:06,inner
"CN=L502H00,OU=L502H00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502H00,L502H00,L502H00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,"1","85e2cc827c93b80299a02b72aeef019012d2a66c118475a2f125afb10b13446d","5deb1edd2613a2c7142badc1dd7553fd4dccf5f0ad4c915055f64a7726131131",2013-03-08 10:16:36,2019-11-14 16:34:29,inner
"CN=B515106,OU=B515106,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B515106,B515106,B515106,-2147483640,"CN=B515100,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B515106沙鹿稽徵所資料股(停用),B515106沙鹿稽徵所資料股(停用),B515106沙鹿稽徵所資料股(停用),B515106沙鹿稽徵所資料股(停用),B515106沙鹿稽徵所資料股(停用),B515106沙鹿稽徵所資料股(停用),"1",ae718ce295b3b6ed7e33feeefffadc93d7afe039dbbdf36a0eb161a37768a177,"5a7d8a994086295045a75eb5d9dec3056c170ca5be7dde9c148c5579e32296da",2013-03-08 10:14:56,2023-01-13 18:49:15,inner
"CN=B515105,OU=B515105,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B515105,B515105,B515105,-2147483640,"CN=B515100,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B515105沙鹿稽徵所徵收股(停用),B515105沙鹿稽徵所徵收股(停用),B515105沙鹿稽徵所徵收股(停用),B515105沙鹿稽徵所徵收股(停用),B515105沙鹿稽徵所徵收股(停用),B515105沙鹿稽徵所徵收股(停用),"1","938bde899cd4d40db0aefaa10fb77fdcc48d40d2dbb35f9cf8fa14ee87e6e56a",b85459877e5e078c835baaef6f996bcbc121309da82633d83b9c7ca3e8356822,2013-03-08 10:14:53,2023-01-13 18:49:15,inner
"CN=B515108,OU=B515108,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B515108,B515108,B515108,-2147483640,"CN=B515100,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B515108沙鹿稽徵所綜所稅股,B515108沙鹿稽徵所綜所稅股,B515108沙鹿稽徵所綜所稅股,B515108沙鹿稽徵所綜所稅股,B515108沙鹿稽徵所綜所稅股,B515108沙鹿稽徵所綜所稅股,"1","17a64a05e724f7ec4abd6f5ac5b431f805f07190ffd29b3b63f8cb16db144b2e","0163ea84fc73c059dc4ccc500d80d9c57a89fb127492ce1417f9075dcf6b6d10",2013-03-08 10:15:03,2023-01-13 18:49:17,inner
"CN=L502C07,OU=L502C07,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502C07,L502C07,L502C07,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),"1","22e991cc91a18017f1cc066bab06941f2174c57117b220decac11327fc9eae61",cc2a77c7d08478a2a192786ad23038a1548cfe6f0900c1ddb71619daa9f39dc4,2013-03-08 10:08:34,2019-11-14 16:34:28,inner
"CN=B011F10,OU=B011F10,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011F10,B011F10,B011F10,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011F10綜合行政組服務股,B011F10綜合行政組服務股,B011F10綜合行政組服務股,B011F10綜合行政組服務股,B011F10綜合行政組服務股,B011F10綜合行政組服務股,"1","61a6c577f699a0d349982d3c8727c51f1822b81ee905b7626f7ec4f727382654","41d0cd67d4082e9d2b56cea8883a972ba098f6bbbecb10edf4a55fe2497bd47d",2023-01-01 13:28:32,2023-01-13 18:46:17,inner
"CN=B011G01,OU=B011G01,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011G01,B011G01,B011G01,-2147483640,"CN=B011G00,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),"1",a92ba9bfbc7f456aebbbb7554f670319fa70e7ec8397546ffc7dea470a53438c,"213653979aca96cbf4ffca76303e821d245d01a7bc431e688ee12ae31bb359d6",2012-02-06 15:33:29,2023-01-13 18:46:19,inner
"CN=B525204,OU=B525204,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B525204,B525204,B525204,-2147483640,"CN=B525200,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B525204大屯稽徵所審查股(停用),B525204大屯稽徵所審查股(停用),B525204大屯稽徵所審查股(停用),B525204大屯稽徵所審查股(停用),B525204大屯稽徵所審查股(停用),B525204大屯稽徵所審查股(停用),"1","4417a2329910cd526e4a7bddd3398c83419d9ee9a0acb1ca6c24a9aa64e88281",e37098497f3e4dbb63f83e3cc639d2e2c90f14e3ec7de9fa3fac0cf0c7ff1b02,2013-03-08 10:05:57,2023-01-13 18:49:21,inner
"CN=B525203,OU=B525203,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B525203,B525203,B525203,-2147483640,"CN=B525200,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B525203大屯稽徵所服務股(停用),B525203大屯稽徵所服務股(停用),B525203大屯稽徵所服務股(停用),B525203大屯稽徵所服務股(停用),B525203大屯稽徵所服務股(停用),B525203大屯稽徵所服務股(停用),"1","8dc19a0ebd05fd304ececb7efd08d74cf0bae69cec7002da29628452df978ca1","2b1ad3b3162ee14d664f9d09307267c8ba5796d1eaff2ecea5d45d629f43b7a1",2013-03-08 10:05:45,2023-01-13 18:49:21,inner
"CN=B525205,OU=B525205,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B525205,B525205,B525205,-2147483640,"CN=B525200,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B525205大屯稽徵所徵收股(停用),B525205大屯稽徵所徵收股(停用),B525205大屯稽徵所徵收股(停用),B525205大屯稽徵所徵收股(停用),B525205大屯稽徵所徵收股(停用),B525205大屯稽徵所徵收股(停用),"1",e1d133080581b7191730ea51c704ab0ef0eb03d221775454c00aee65dc0140ae,"667aa1898c9188371ce5d8174db4962060f55a3958551cdce9ef86d705c34e2d",2013-03-08 10:06:03,2023-01-13 18:49:22,inner
"CN=L502J00,OU=L502J00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502J00,L502J00,L502J00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502J00臺中縣分局第四課,L502J00臺中縣分局第四課,L502J00臺中縣分局第四課,L502J00臺中縣分局第四課,L502J00臺中縣分局第四課,L502J00臺中縣分局第四課,"1",fe4a1043a2f7522aaf9d61d10f24f50c3d519591e7352f78058dd3f77d1414cb,"5f6bdd184db490fc232464183d88320a5356305206a6f0780d1bff8e283ae4aa",2013-03-08 10:11:35,2019-11-14 16:34:29,inner
"CN=B525206,OU=B525206,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B525206,B525206,B525206,-2147483640,"CN=B525200,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B525206大屯稽徵所資料股(停用),B525206大屯稽徵所資料股(停用),B525206大屯稽徵所資料股(停用),B525206大屯稽徵所資料股(停用),B525206大屯稽徵所資料股(停用),B525206大屯稽徵所資料股(停用),"1",fe2592ee0344aacf88ae589e2a7067667a184093bd8e72522b042e0927cd7dca,"1de9fceb5e35ed705dbc75a8b6654a7bce5074f6ff985ec32a3faf4ad7996dda",2013-03-08 10:06:07,2023-01-13 18:49:23,inner
"CN=B525209,OU=B525209,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B525209,B525209,B525209,-2147483640,"CN=B525200,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B525209大屯稽徵所銷售稅股,B525209大屯稽徵所銷售稅股,B525209大屯稽徵所銷售稅股,B525209大屯稽徵所銷售稅股,B525209大屯稽徵所銷售稅股,B525209大屯稽徵所銷售稅股,"1",e97c19ca1f8c26ac3a58d5c5696dc8bb4b43c59e7f7fa16ff470695379cb3620,"18c60347807c986ea0ba481b29df7013c71247bf8ad3c78fab76c3f10f35a4d0",2013-03-08 10:06:20,2023-01-13 18:49:24,inner
"CN=L502J13,OU=L502J13,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502J13,L502J13,L502J13,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,"1","018190fb2597e2307d7b66eeaa55dc89c688324c22de7b7661ebef8c05f47103","7b8aea8e362cc723adab441fb8f9adad00a806b2559cdf4deef3e49ca34dc83b",2013-03-08 10:13:33,2019-11-14 16:34:29,inner
"CN=BELN1,OU=BELN1,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN1,BELN1,BELN1,-2147483640,"CN=BELROOT,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN1財稅資料中心,BELN1財稅資料中心,BELN1財稅資料中心,BELN1財稅資料中心,BELN1財稅資料中心,BELN1財稅資料中心,"0","060c496a96de7ebf868cd19febe3a7b0192b30028a1eed0e4664d15669bb818c","2792d27f2e9889c2d840d1d1affbe6473ddc137850b9a2cae7430b072ded0b49",2012-11-29 09:52:47,2019-11-14 16:39:43,inner
"CN=B011H01,OU=B011H01,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011H01,B011H01,B011H01,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),"1","23e77526a144cd197224717ac0d59d4250b314d8c110d958c32fe1858b38ca2b","0c43d401057288a7a6042b5616e3b5dd93663732bae8763c1d124fc05306923b",2012-02-06 15:33:32,2023-01-13 18:46:27,inner
"CN=B535306,OU=B535306,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B535306,B535306,B535306,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B535306東勢稽徵所資料股(停用),B535306東勢稽徵所資料股(停用),B535306東勢稽徵所資料股(停用),B535306東勢稽徵所資料股(停用),B535306東勢稽徵所資料股(停用),B535306東勢稽徵所資料股(停用),"1",f91b7bc63deb6ad19c301b0a926217f327d692b6eca8f734c16f7a13cb22c309,a4b6a3b54877275240bf86f0acf13ce29cee9fcb44a3fa27a6328b4e724ad298,2013-03-08 10:19:17,2023-01-13 18:49:30,inner
"CN=B535309,OU=B535309,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B535309,B535309,B535309,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B535309東勢稽徵所銷售稅股,B535309東勢稽徵所銷售稅股,B535309東勢稽徵所銷售稅股,B535309東勢稽徵所銷售稅股,B535309東勢稽徵所銷售稅股,B535309東勢稽徵所銷售稅股,"1",c714294d965e260982a9283cd3c2aef608d75a631f496150bac3be75b11a8e65,"6eb34e4d4e2e9cfae4021aff8af2424a46ae0535852cd30be33e1c1a34cb85de",2013-03-08 10:19:34,2023-01-13 18:49:31,inner
"CN=L502H12,OU=L502H12,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502H12,L502H12,L502H12,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,"1",c1dc05d582e8a6349597eca3d2824bdb8d478c88e598b5b01bd22e9cc7f2cd2c,"45996e880bb424bde7c1c5087a50dcc6d566c70892cb00755c7c8930d5dfc25f",2013-03-08 10:17:57,2019-11-14 16:34:29,inner
"CN=BELN302,OU=BELN302,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN302,BELN302,BELN302,-2147483640,"CN=BELN3,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN302關務署調查稽核組,BELN302關務署調查稽核組,BELN302關務署調查稽核組,BELN302關務署調查稽核組,BELN302關務署調查稽核組,BELN302關務署調查稽核組,"0",eb223a92add8876672bde3d19f4983809e00fd0b1e3a1c275cd29a54b8deaefc,"11d9cadc389442be188e3f3a197114679a1e8bd6b6f1fd8419c681586914d452",2013-03-27 14:12:41,2019-11-14 16:40:11,inner
"CN=K464609,OU=K464609,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464609,K464609,K464609,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,"1","2d76b943134c4f193db25148a4b4d4a64246ead1f4c5842a3a9159ed5ef3d761","6a15cc4d8b42c71acdb98c997cb87e520783650f7829407bd37ef811ef8e00ce",2013-03-08 10:21:11,2023-01-13 18:49:51,inner
"CN=K464610,OU=K464610,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464610,K464610,K464610,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,"1",a48c6d6c01a12a7904ab53b7eee38d5edebb2e682dcba0a4de84aad4403bffff,"4e6e66b0409e28eae971fb935470e0f140a0fa390e5da112b2756d4d351d7395",2013-03-08 10:22:06,2023-01-13 18:49:51,inner
"CN=M606004,OU=M606004,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606004,M606004,M606004,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606004埔里稽徵所審查股(停用),M606004埔里稽徵所審查股(停用),M606004埔里稽徵所審查股(停用),M606004埔里稽徵所審查股(停用),M606004埔里稽徵所審查股(停用),M606004埔里稽徵所審查股(停用),"1",ce3801679ac0277029957c43f5d340bb22650768304e6d248cd998a0eb63722c,eeed3465de0be38dfdeaf58d6011c3a6a9c891db6e007793dfc9138048c0235c,2013-03-08 10:09:00,2023-01-13 18:49:52,inner
"CN=M606005,OU=M606005,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606005,M606005,M606005,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606005埔里稽徵所徵收股(停用),M606005埔里稽徵所徵收股(停用),M606005埔里稽徵所徵收股(停用),M606005埔里稽徵所徵收股(停用),M606005埔里稽徵所徵收股(停用),M606005埔里稽徵所徵收股(停用),"1",b2625806a6e4ad8ee48b668c29fba71a5776acb2a601987d4e2d037b7c091860,f2fa6950e1cf56ff559480cb000d80eaad5cbdf2d5ec1882c6c8becf93f3a93b,2013-03-08 10:09:10,2023-01-13 18:49:53,inner
"CN=B011H02,OU=B011H02,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011H02,B011H02,B011H02,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),"1",b8e057f7fca6d281966fb8114a48e65bf6a59de803c3c7ee3c0200cf0838bb44,"653bcc482adada3c9235bf1b0511d8f63ee14b4a940ae631c81315a553d2cd13",2012-02-06 15:33:33,2023-01-13 18:46:28,inner
"CN=B011N02,OU=B011N02,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011N02,B011N02,B011N02,-2147483640,"CN=B011N00,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011N02政風室二股,B011N02政風室二股,B011N02政風室二股,B011N02政風室二股,B011N02政風室二股,B011N02政風室二股,"1","3653c0422f65eb48480753c2d03f5c0c87b814a41ee3c06ceea79462d247e5cc","96511224e9ff57e8240e8b6034bbad2d03b345b9607ca78924254a27c2dfca7f",2012-02-06 15:34:04,2023-01-13 18:46:45,inner
"CN=B011N03,OU=B011N03,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011N03,B011N03,B011N03,-2147483640,"CN=B011N00,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011N03政風室三股,B011N03政風室三股,B011N03政風室三股,B011N03政風室三股,B011N03政風室三股,B011N03政風室三股,"1","27eea5ac35562ebb704fec074900bad89d90440a838618f8aabc3245e7d1638a","559dd32d7098dfd2987d9c65696acb3af455bb142c9a7aab55ed794be88c014f",2012-02-06 15:34:05,2023-01-13 18:46:45,inner
"CN=B011P01,OU=B011P01,OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011P01,B011P01,B011P01,-2147483640,"CN=B011P00,OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011P01監察室(總局)(停用),B011P01監察室(總局)(停用),B011P01監察室(總局)(停用),B011P01監察室(總局)(停用),B011P01監察室(總局)(停用),B011P01監察室(總局)(停用),"1",d24331bb372676eb4804ecf939b4cd38d23534f065f5e979a646b5449ab436dc,ee6777f569a047b8ddf8995d0793606e880e91ab55f5d4342ee4b552bb6b727c,2012-02-06 15:34:07,2023-01-13 18:46:47,inner
"CN=M606001,OU=M606001,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606001,M606001,M606001,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606001埔里稽徵所主任室,M606001埔里稽徵所主任室,M606001埔里稽徵所主任室,M606001埔里稽徵所主任室,M606001埔里稽徵所主任室,M606001埔里稽徵所主任室,"1","348d1a2bedc88c95bd7aed4f9efa3a5ef89155e2cd2c1bc6da009310fce8f604",d1b88f1e2e4df4c79663744d05ca90dd733c7d0588d9df9437a73cb117123527,2013-03-08 10:08:46,2023-01-13 18:49:57,inner
"CN=M606003,OU=M606003,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606003,M606003,M606003,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606003埔里稽徵所服務股(停用),M606003埔里稽徵所服務股(停用),M606003埔里稽徵所服務股(停用),M606003埔里稽徵所服務股(停用),M606003埔里稽徵所服務股(停用),M606003埔里稽徵所服務股(停用),"1","69833836fd28dbf5be812d960eb9df7af9aa22351537e70960e83ef4a36458e1","04b99bb9cdfe3dc2f7d0a0f599be37e0f1a2b58ea45dca0bdb5306259f185042",2013-03-08 10:08:56,2023-01-13 18:49:58,inner
"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L505000,L505000,L505000,-2147483640,"CN=L50,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,"1","912218bae9d4e9bf473490fbc8c5a67cfebaa6775a8235cd11c54310012cc560",aa0b68cf6b5042ee991eb8ea07d9938acd8fa90c2aec7fc7d5c05b1b41ac7707,2012-02-06 15:31:55,2019-11-14 16:34:27,inner
"CN=B011N01,OU=B011N01,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011N01,B011N01,B011N01,-2147483640,"CN=B011N00,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011N01政風室一股,B011N01政風室一股,B011N01政風室一股,B011N01政風室一股,B011N01政風室一股,B011N01政風室一股,"1","8623a48581648de2f085ffcdb56962ae97a49f9ab4b20cbf4327a8caee01a1b6","5ae0338eb2dbb028063f5f6cbb4fd2a1325f434daff86a331ef3a0beb9cb341a",2012-02-06 15:34:03,2023-01-13 18:46:44,inner
"CN=B011T04,OU=B011T04,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011T04,B011T04,B011T04,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),B011T04法務一科行政救濟二股(停用),"1","132ca590060355df92b1e6db5710357b2416878f21e9494b8ec74584a7a777f8","4593445fbb3ced5fafbaa937e5f334dd61a9492c69a4e666c32832f8e8d827b2",2012-07-03 10:50:24,2023-01-13 18:47:07,inner
"CN=B011T05,OU=B011T05,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011T05,B011T05,B011T05,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,B011T05法務組法規股,"1",c047458e0e70d631627d7d2b77dbf7b245cdf7c8bdb84bc5abee945b3dff6d52,"47566c91892b21aaed74c2e345c608a49a2555f6466f0c6a476c323131652282",2012-07-03 10:50:26,2023-01-13 18:47:08,inner
"CN=N565604,OU=N565604,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N565604,N565604,N565604,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),"1","41b3507f7a88b703c531fd532d1bb5ae6ff13f60768f0c50b5f75c72bf7fee87","40d8f4f5ce539dd3e6b2d39fa178cdad77b5633d158cf07e2cf53506be96093f",2013-03-08 10:07:00,2023-01-13 18:50:08,inner
"CN=N565605,OU=N565605,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N565605,N565605,N565605,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N565605員林稽徵所徵收股(停用),N565605員林稽徵所徵收股(停用),N565605員林稽徵所徵收股(停用),N565605員林稽徵所徵收股(停用),N565605員林稽徵所徵收股(停用),N565605員林稽徵所徵收股(停用),"1","98b028f3625feaa0a8dd4b41d8327fcb88fd5f141025a8457d8edb9ad813f7a3",e8afebca096c6add2ed2f0000ebc0188080592eff58402bad9057a6e1e462768,2013-03-08 10:07:04,2023-01-13 18:50:09,inner
"CN=L502K00,OU=L502K00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502K00,L502K00,L502K00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502K00臺中縣分局秘書室,L502K00臺中縣分局秘書室,L502K00臺中縣分局秘書室,L502K00臺中縣分局秘書室,L502K00臺中縣分局秘書室,L502K00臺中縣分局秘書室,"1","2dc0f7f5507f62dbe5cd6082fa4735942631e4aabd744658539b908955e788dc",c262aeaf4e4e565ef9364898b5213816a700535a330fa80f3eea130f4b9260be,2013-03-08 10:08:43,2019-11-14 16:34:29,inner
